OvertimePay,OtherPay,TotalPayBenefits,Status_Binary
0.0,32.97,1237.21,1
0.0,141.58,1217.01,1
0.0,60.91,1207.28,1
0.0,138.83,1182.09,1
0.0,949.5,1178.88,1
0.0,30.99,1172.55,1
0.0,0.0,1170.7,1
0.0,0.0,1154.24,1
0.0,30.07,1150.18,1
0.0,25.76,1134.46,1
0.0,29.67,1131.92,1
0.0,0.0,1119.58,1
0.0,29.19,1116.78,1
0.0,1104.64,1115.69,1
0.0,0.0,1115.51,1
0.0,29.17,1106.93,1
293.56,0.0,1102.99,1
0.0,195.91,1101.12,1
0.0,0.0,1100.35,1
0.0,0.0,1095.45,1
0.0,0.0,1085.55,1
0.0,28.32,1069.04,1
0.0,0.0,1034.33,1
0.0,87.57,1026.79,1
0.0,50.9,1017.87,1
0.0,15.5,1014.16,1
0.0,130.46,979.9,1
0.0,23.24,977.74,1
0.0,71.24,970.85,1
0.0,82.02,970.7,1
0.0,0.0,962.47,1
0.0,56.17,956.73,1
0.0,0.0,952.5,1
0.0,14.16,920.66,1
0.0,124.1,912.34,1
0.0,876.23,884.99,1
0.0,64.96,878.62,1
0.0,0.0,878.33,1
0.0,29.49,858.56,1
0.0,116.66,851.59,1
0.0,47.93,845.5,1
0.0,68.16,842.18,1
0.0,0.0,809.42,1
0.0,30.07,804.71,1
0.0,0.0,795.57,1
0.0,0.0,792.45,1
0.0,782.74,790.57,1
0.0,106.68,781.16,1
0.0,0.0,760.29,1
0.0,0.0,758.13,1
0.0,0.0,723.11,1
0.0,0.0,712.69,1
0.0,15.41,688.23,1
0.0,36.03,673.15,1
0.0,0.0,670.42,1
0.0,0.0,667.86,1
0.0,0.0,666.78,1
0.0,109.82,665.51,1
0.0,29.06,660.49,1
0.0,47.39,647.39,1
0.0,32.51,634.08,1
0.0,619.87,626.07,1
0.0,0.0,619.8,1
0.0,46.49,612.31,1
0.0,33.96,599.97,1
0.0,17.97,543.95,1
0.0,18.81,525.27,1
0.0,53.32,521.75,1
0.0,69.73,515.06,1
0.0,416.97,504.78,1
0.0,36.68,491.94,1
0.0,0.0,471.92,1
0.0,16.82,455.72,1
0.0,10.7,451.44,1
0.0,0.0,432.9,1
0.0,30.99,417.98,1
0.0,30.99,415.06,1
0.0,33.78,414.57,1
0.0,312.28,391.85,1
0.0,0.0,379.43,1
0.0,0.0,375.77,1
0.0,0.0,359.64,1
0.0,341.19,344.6,1
0.0,0.0,343.69,1
0.0,0.0,340.39,1
0.0,0.0,299.83,1
0.0,0.0,296.26,1
0.0,235.25,294.89,1
0.0,0.0,249.09,1
0.0,0.0,233.21,1
0.0,220.5,220.5,1
0.0,30.09,220.05,1
0.0,0.0,185.18,1
0.0,139.71,175.2,1
0.0,16.49,121.15,1
0.0,8.13,109.06,1
0.0,7.99,108.37,1
0.0,101.5,102.52,1
0.0,3.87,101.37,1
0.0,0.0,96.43,1
0.0,69.0,81.48,1
0.0,80.56,80.56,1
0.0,57.52,69.37,1
0.0,4.12,55.84,1
0.0,33.55,40.46,1
0.0,28.49,34.35,1
0.0,0.0,29.03,1
0.0,0.0,26.21,1
0.0,0.0,24.27,1
0.0,23.72,23.72,1
0.0,19.27,23.24,1
0.0,6.0,7.24,1
